gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3759978208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186916945/original.jpg	https://www.inaturalist.org/photos/186916945					2022-04-07T22:50:08Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759978208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186916963/original.jpg	https://www.inaturalist.org/photos/186916963					2022-04-07T22:50:53Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759951181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186904279/original.jpg	https://www.inaturalist.org/photos/186904279					2022-03-24T18:29:04Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759951181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186904285/original.jpg	https://www.inaturalist.org/photos/186904285					2022-03-24T18:29:12Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759951181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186904269/original.jpg	https://www.inaturalist.org/photos/186904269					2022-03-24T18:29:00Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759605095	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/184778188/original.jpeg	https://www.inaturalist.org/photos/184778188					2022-03-21T19:34:11Z	M.C. Víctor Manuel Ortiz Cruz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	M.C. Víctor Manuel Ortiz Cruz
3759605095	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/184778171/original.jpeg	https://www.inaturalist.org/photos/184778171					2022-03-21T19:34:02Z	M.C. Víctor Manuel Ortiz Cruz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	M.C. Víctor Manuel Ortiz Cruz
3759471258	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186914431/original.jpg	https://www.inaturalist.org/photos/186914431					2022-04-06T19:43:10Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759471258	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186914425/original.jpg	https://www.inaturalist.org/photos/186914425					2022-04-06T19:42:59Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759471258	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186914410/original.jpg	https://www.inaturalist.org/photos/186914410					2022-04-06T19:42:52Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759457299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186914444/original.jpg	https://www.inaturalist.org/photos/186914444					2022-04-06T19:34:37Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759457299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186914455/original.jpg	https://www.inaturalist.org/photos/186914455					2022-04-06T19:34:55Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3759457299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186914463/original.jpg	https://www.inaturalist.org/photos/186914463					2022-04-06T19:37:53Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3758945454	StillImage	image/jpeg	https://biodiversidad.gt/imglib/guatemala/USAC_USCG/00045/USCG_45182_1650951470_lg.jpg			Ejemplar				Herbario USCG			http://creativecommons.org/licenses/by-nc/4.0/	USAC, CECON, Herbario USCG (USAC-USCG)
3749314073	StillImage	image/jpeg	https://biodiversidad.gt/imglib/guatemala/USAC_USCG/00045/USCG_45792_1649126544_lg.jpg			Ejemplar				Herbario USCG			http://creativecommons.org/licenses/by-nc/4.0/	USAC, CECON, Herbario USCG (USAC-USCG)
3705736381	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116664117/original.jpeg	https://www.inaturalist.org/photos/116664117					2020-09-06T21:05:31Z	Leoncio Paz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Leoncio Paz
3705736381	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116664645/original.jpeg	https://www.inaturalist.org/photos/116664645					2020-09-06T21:05:49Z	Leoncio Paz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Leoncio Paz
3469986621	StillImage	image/jpeg	https://cyberfloralouisiana.com/images/LSUCollections/Vascular/NO/0/048/NO0048234_L.JPG										http://creativecommons.org/licenses/by-nc/3.0/	Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)
3469983509	StillImage	image/jpeg	https://cyberfloralouisiana.com/images/LSUCollections/Vascular/NO/0/048/NO0048252_L.JPG										http://creativecommons.org/licenses/by-nc/3.0/	Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)
3469890551	StillImage	image/jpeg	https://cyberfloralouisiana.com/images/LSUCollections/Vascular/NO/0/048/NO0048242_L.JPG										http://creativecommons.org/licenses/by-nc/3.0/	Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)
3469887491	StillImage	image/jpeg	https://cyberfloralouisiana.com/images/LSUCollections/Vascular/NO/0/048/NO0048249_L.JPG										http://creativecommons.org/licenses/by-nc/3.0/	Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)
3469017508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158218006/original.jpeg	https://www.inaturalist.org/photos/158218006					2020-10-09T22:16:31Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3469017508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158217756/original.jpeg	https://www.inaturalist.org/photos/158217756					2020-10-09T22:16:21Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3468785583	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/170694306/original.jpeg	https://www.inaturalist.org/photos/170694306					2021-11-27T21:09:16Z	Juan Carlos Aparicio Aparicio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Carlos Aparicio Aparicio
3468785583	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/170694685/original.jpeg	https://www.inaturalist.org/photos/170694685					2021-11-27T21:11:08Z	Juan Carlos Aparicio Aparicio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Carlos Aparicio Aparicio
3466330270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/176951558/original.jpg	https://www.inaturalist.org/photos/176951558					2022-01-21T15:19:35Z	Bodo Nuñez Oberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bodo Nuñez Oberg
3466330270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/176951555/original.jpg	https://www.inaturalist.org/photos/176951555					2022-01-21T15:19:30Z	Bodo Nuñez Oberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bodo Nuñez Oberg
3466330270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/176951547/original.jpg	https://www.inaturalist.org/photos/176951547					2022-01-21T15:19:25Z	Bodo Nuñez Oberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bodo Nuñez Oberg
3457082646	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173874235/original.jpg	https://www.inaturalist.org/photos/173874235					2021-12-27T21:17:49Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3457082646	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173874223/original.jpg	https://www.inaturalist.org/photos/173874223					2021-12-27T21:17:41Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3456938973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174037449/original.jpeg	https://www.inaturalist.org/photos/174037449					2021-12-25T14:55:42Z	Alfredo Maldonado Velasco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alfredo Maldonado Velasco
3456938973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174037456/original.jpeg	https://www.inaturalist.org/photos/174037456					2021-12-25T14:55:44Z	Alfredo Maldonado Velasco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alfredo Maldonado Velasco
3456938973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174037466/original.jpeg	https://www.inaturalist.org/photos/174037466					2021-12-25T14:55:54Z	Alfredo Maldonado Velasco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alfredo Maldonado Velasco
3456938973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174037490/original.jpeg	https://www.inaturalist.org/photos/174037490					2021-12-25T14:55:57Z	Alfredo Maldonado Velasco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alfredo Maldonado Velasco
3456800327	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174911470/original.jpeg	https://www.inaturalist.org/photos/174911470					2022-01-02T23:33:11Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3456800327	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174910909/original.jpeg	https://www.inaturalist.org/photos/174910909					2022-01-02T23:32:58Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3456663669	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174159562/original.jpeg	https://www.inaturalist.org/photos/174159562					2021-12-28T21:24:54Z	Juan Carlos Aparicio Aparicio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Carlos Aparicio Aparicio
3456663669	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174159531/original.jpeg	https://www.inaturalist.org/photos/174159531					2021-12-28T21:24:38Z	Juan Carlos Aparicio Aparicio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Carlos Aparicio Aparicio
3456649680	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158228587/original.jpeg	https://www.inaturalist.org/photos/158228587					2020-10-02T17:46:09Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3456516454	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174918875/original.jpeg	https://www.inaturalist.org/photos/174918875					2022-01-03T00:15:32Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3456516454	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174918755/original.jpeg	https://www.inaturalist.org/photos/174918755					2022-01-03T00:16:04Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3456516454	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174918338/original.jpeg	https://www.inaturalist.org/photos/174918338					2022-01-03T00:15:23Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3456401088	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174908007/original.jpeg	https://www.inaturalist.org/photos/174908007					2022-01-02T22:55:05Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3455638758	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174915693/original.jpeg	https://www.inaturalist.org/photos/174915693					2022-01-02T23:59:24Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3455638758	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174916354/original.jpeg	https://www.inaturalist.org/photos/174916354					2022-01-02T23:59:33Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3415611435	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168567536/original.jpg	https://www.inaturalist.org/photos/168567536					2021-11-12T20:48:15Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3415503121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166843509/original.jpg	https://www.inaturalist.org/photos/166843509					2021-10-30T20:26:16Z	Carlos Domínguez-Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Domínguez-Rodríguez
3415503121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166843552/original.jpg	https://www.inaturalist.org/photos/166843552					2021-10-30T20:26:16Z	Carlos Domínguez-Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Domínguez-Rodríguez
3415503121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166843571/original.jpg	https://www.inaturalist.org/photos/166843571					2021-10-30T20:26:17Z	Carlos Domínguez-Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Domínguez-Rodríguez
3415503121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166843567/original.jpg	https://www.inaturalist.org/photos/166843567					2021-10-30T20:26:18Z	Carlos Domínguez-Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Domínguez-Rodríguez
3415501039	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166896736/original.jpeg	https://www.inaturalist.org/photos/166896736					2021-10-29T18:52:47Z	Carlos Domínguez-Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Domínguez-Rodríguez
3415501039	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166896767/original.jpeg	https://www.inaturalist.org/photos/166896767					2021-10-29T18:52:47Z	Carlos Domínguez-Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Domínguez-Rodríguez
3415501039	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166896761/original.jpeg	https://www.inaturalist.org/photos/166896761					2021-10-29T18:52:47Z	Carlos Domínguez-Rodríguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Domínguez-Rodríguez
3415376147	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/167671768/original.jpeg	https://www.inaturalist.org/photos/167671768					2021-11-06T17:16:29Z	Luz de los Milagros		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luz de los Milagros
3415359295	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168567529/original.jpg	https://www.inaturalist.org/photos/168567529					2021-11-12T19:59:07Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3391674228	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/163358366/original.jpg	https://www.inaturalist.org/photos/163358366					2021-10-07T17:25:16Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384755528	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162943181/original.jpg	https://www.inaturalist.org/photos/162943181					2021-10-05T16:05:30Z	manuelasteels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	manuelasteels
3384755528	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162943145/original.jpg	https://www.inaturalist.org/photos/162943145					2021-10-05T16:05:30Z	manuelasteels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	manuelasteels
3384595462	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/161747787/original.jpg	https://www.inaturalist.org/photos/161747787					2021-09-26T17:03:15Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384595462	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/161747779/original.jpg	https://www.inaturalist.org/photos/161747779					2021-09-26T17:02:39Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384595462	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/161747768/original.jpg	https://www.inaturalist.org/photos/161747768					2021-09-26T17:02:18Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384466064	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152590796/original.jpg	https://www.inaturalist.org/photos/152590796					2021-08-15T18:01:12Z	Grigory Heaton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Grigory Heaton
3384364424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/161747729/original.jpg	https://www.inaturalist.org/photos/161747729					2021-09-26T17:02:53Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384364424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/161747754/original.jpg	https://www.inaturalist.org/photos/161747754					2021-09-26T17:03:22Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384062998	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159288525/original.jpg	https://www.inaturalist.org/photos/159288525					2021-09-16T18:15:19Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384062998	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/159288516/original.jpg	https://www.inaturalist.org/photos/159288516					2021-09-16T18:14:53Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3384011907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/157350721/original.jpg	https://www.inaturalist.org/photos/157350721					2021-08-31T18:55:14Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3384011907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/157350651/original.jpg	https://www.inaturalist.org/photos/157350651					2021-08-31T18:55:23Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3384011907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/157350727/original.jpg	https://www.inaturalist.org/photos/157350727					2021-08-31T18:55:10Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3384011907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/157350712/original.jpg	https://www.inaturalist.org/photos/157350712					2021-08-31T18:55:19Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3383938582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/99747419/original.jpeg	https://www.inaturalist.org/photos/99747419					2020-10-10T18:14:04Z	Juan Carlos Aparicio Aparicio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Carlos Aparicio Aparicio
3355418333	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155956375/original.jpg	https://www.inaturalist.org/photos/155956375					2021-09-03T17:02:07Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3355308640	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154771694/original.jpg	https://www.inaturalist.org/photos/154771694					2021-09-02T15:14:29Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3355308640	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154771689/original.jpg	https://www.inaturalist.org/photos/154771689					2021-09-02T15:14:00Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3355308640	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154771674/original.jpg	https://www.inaturalist.org/photos/154771674					2021-09-02T15:13:38Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3344086589	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152730784/original.jpg	https://www.inaturalist.org/photos/152730784					2021-08-15T20:16:08Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3344086589	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152730805/original.jpg	https://www.inaturalist.org/photos/152730805					2021-08-15T20:17:04Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3340059070	StillImage	image/jpeg	https://web.corral.tacc.utexas.edu/torch/TTC/TTC013000/TTC013038.JPG										http://creativecommons.org/publicdomain/zero/1.0/	Texas Tech University, E. L. Reed Herbarium (TTC)
3338108769	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/151475878/original.jpg	https://www.inaturalist.org/photos/151475878					2021-08-14T17:51:22Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3338108769	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/151475387/original.jpg	https://www.inaturalist.org/photos/151475387					2021-08-14T17:51:25Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3333443350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146717714/original.jpg	https://www.inaturalist.org/photos/146717714					2021-07-27T19:16:29Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3333443350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146717664/original.jpg	https://www.inaturalist.org/photos/146717664					2021-07-27T19:15:55Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3333443350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146717699/original.jpg	https://www.inaturalist.org/photos/146717699					2021-07-27T19:16:10Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3333443350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146717678/original.jpg	https://www.inaturalist.org/photos/146717678					2021-07-27T19:16:05Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3307347575	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134317723/original.jpeg	https://www.inaturalist.org/photos/134317723					2021-06-05T17:35:47Z	Miguel Angel Cruz Cruz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Angel Cruz Cruz
3302512512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134411149/original.jpg	https://www.inaturalist.org/photos/134411149					2021-06-06T18:22:52Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3302512512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134411125/original.jpg	https://www.inaturalist.org/photos/134411125					2021-06-06T18:22:41Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3302474815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134411085/original.jpg	https://www.inaturalist.org/photos/134411085					2021-06-06T18:24:32Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3302474815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134411097/original.jpg	https://www.inaturalist.org/photos/134411097					2021-06-06T18:25:02Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3302474815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134411067/original.jpg	https://www.inaturalist.org/photos/134411067					2021-06-06T18:24:24Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3302474815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134411018/original.jpg	https://www.inaturalist.org/photos/134411018					2021-06-06T18:23:47Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3302474815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134411045/original.jpg	https://www.inaturalist.org/photos/134411045					2021-06-06T18:24:11Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301938783	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688911/original.jpg	https://www.inaturalist.org/photos/133688911					2021-05-30T17:08:19Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301938783	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688896/original.jpg	https://www.inaturalist.org/photos/133688896					2021-05-30T17:08:14Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301936536	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688853/original.jpg	https://www.inaturalist.org/photos/133688853					2021-05-30T17:17:06Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301936536	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688885/original.jpg	https://www.inaturalist.org/photos/133688885					2021-05-30T17:17:31Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301936536	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688869/original.jpg	https://www.inaturalist.org/photos/133688869					2021-05-30T17:17:21Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
